online_order,book_table,votes,location,rest_type,cuisines,approx_costfor_two_people,listed_intype,listed_incity,rating
0,0,7,Sarjapur Road,Cafe,"Cafe, Fast Food",900.0,Desserts,Bellandur,3.1
0,0,5,Marathahalli,Dessert Parlor,Desserts,200.0,Desserts,Bellandur,3.4
1,0,93,Sarjapur Road,Bakery,"Bakery, Desserts",500.0,Desserts,Bellandur,3.9
1,0,24,Marathahalli,Bakery,"Bakery, Desserts",400.0,Desserts,Bellandur,2.9
0,1,271,Bellandur,Casual Dining,"Asian, North Indian, South Indian, Momos",2000.0,Dine-out,Bellandur,4.2
0,1,284,Bellandur,Casual Dining,"North Indian, South Indian, Continental",1500.0,Dine-out,Bellandur,3.9
1,1,1691,Bellandur,"Casual Dining, Bar",North Indian,1100.0,Dine-out,Bellandur,4.1
1,1,3020,Bellandur,Casual Dining,"North Indian, Mughlai, Mediterranean, Iranian",1000.0,Dine-out,Bellandur,4.1
1,0,555,Bellandur,Casual Dining,Modern Indian,1800.0,Dine-out,Bellandur,4.3
1,0,793,Bellandur,"Casual Dining, Pub","European, American",1700.0,Dine-out,Bellandur,4.2
1,1,1365,Bellandur,"Casual Dining, Bar","American, Tex-Mex, Burger, BBQ",1800.0,Dine-out,Bellandur,4.5
1,1,2182,Bellandur,"Bar, Casual Dining","North Indian, Chinese, Continental, Mexican",1400.0,Dine-out,Bellandur,4.4
1,0,894,Bellandur,Casual Dining,"Biryani, Kebab",750.0,Dine-out,Bellandur,4.0
1,1,996,Bellandur,Casual Dining,"Continental, North Indian, Beverages",1200.0,Dine-out,Bellandur,4.3
0,0,308,Bellandur,Casual Dining,North Indian,800.0,Dine-out,Bellandur,4.2
0,1,403,Bellandur,Casual Dining,"North Indian, Continental, Asian",1800.0,Dine-out,Bellandur,4.3
1,0,444,Bellandur,Casual Dining,North Indian,1200.0,Dine-out,Bellandur,4.0
1,0,230,Bellandur,Casual Dining,North Indian,950.0,Dine-out,Bellandur,4.0
1,0,60,Bellandur,Beverage Shop,"Beverages, Fast Food",600.0,Dine-out,Bellandur,4.0
0,0,213,Bellandur,Casual Dining,"Chinese, North Indian",400.0,Dine-out,Bellandur,4.0
0,0,225,Bellandur,Casual Dining,North Indian,700.0,Dine-out,Bellandur,4.0
1,0,692,Bellandur,Casual Dining,"Seafood, Biryani, South Indian, North Indian, Chinese, Arabian, Kebab, Kerala",600.0,Dine-out,Bellandur,3.4
1,0,2084,Bellandur,Casual Dining,"North Indian, Mughlai, South Indian, Chinese",750.0,Dine-out,Bellandur,3.8
1,1,392,Bellandur,Bar,"Biryani, North Indian",1500.0,Dine-out,Bellandur,3.9
1,0,404,Bellandur,Casual Dining,"South Indian, North Indian, Chinese, Street Food",500.0,Dine-out,Bellandur,3.7
0,1,255,Bellandur,Lounge,"North Indian, Mughlai, Mediterranean",1500.0,Dine-out,Bellandur,3.6
0,0,246,Bellandur,Casual Dining,North Indian,1200.0,Dine-out,Bellandur,4.0
1,0,152,Bellandur,Sweet Shop,"Mithai, Street Food",400.0,Dine-out,Bellandur,4.0
0,0,15,Bellandur,"Cafe, Quick Bites","North Indian, South Indian, Andhra, Cafe",500.0,Dine-out,Bellandur,3.7
0,0,368,Bellandur,Casual Dining,"North Indian, Salad, Healthy Food",600.0,Dine-out,Bellandur,3.8
1,0,419,Bellandur,Casual Dining,"Biryani, Andhra, North Indian, Chinese",900.0,Dine-out,Bellandur,3.8
1,0,107,Bellandur,Cafe,"Cafe, Healthy Food, Salad",400.0,Dine-out,Bellandur,4.0
1,0,268,Bellandur,Casual Dining,"Chinese, Asian, Seafood",800.0,Dine-out,Bellandur,4.1
1,0,289,Bellandur,Casual Dining,"Pizza, Italian",500.0,Dine-out,Bellandur,3.0
1,0,4,Bellandur,Casual Dining,"Continental, Chinese, Thai, BBQ, Steak",900.0,Dine-out,Bellandur,3.3
1,0,146,Bellandur,Casual Dining,"North Indian, Biryani, Chinese, Beverages",650.0,Dine-out,Bellandur,3.9
1,0,1233,Bellandur,Casual Dining,"North Indian, Chinese, Street Food, Fast Food, Mithai",500.0,Dine-out,Bellandur,3.9
1,1,37,Bellandur,Casual Dining,"Chinese, North Indian, Salad, Fast Food",1500.0,Dine-out,Bellandur,3.7
1,0,182,Bellandur,Casual Dining,"North Indian, Andhra",800.0,Dine-out,Bellandur,2.9
0,1,106,Bellandur,"Casual Dining, Bar","Mediterranean, Italian, Mexican",1600.0,Dine-out,Bellandur,4.1
0,1,707,Bellandur,Club,"North Indian, Chinese",1400.0,Dine-out,Bellandur,4.2
1,1,157,Bellandur,Casual Dining,"Chinese, Asian, Momos",600.0,Dine-out,Bellandur,3.8
1,0,35,Bellandur,Cafe,"Cafe, Bakery, Italian",650.0,Dine-out,Bellandur,3.8
1,0,106,Bellandur,Casual Dining,"North Indian, Chinese",500.0,Dine-out,Bellandur,3.0
1,0,74,Bellandur,Casual Dining,"Arabian, North Indian, Seafood, Chinese, Biryani",800.0,Dine-out,Bellandur,2.6
0,0,88,Bellandur,Unknown,"Biryani, North Indian, Italian, Chinese, Sandwich, Desserts",500.0,Dine-out,Bellandur,3.0
1,0,123,Bellandur,Mess,"Kerala, Biryani, South Indian",300.0,Dine-out,Bellandur,3.7
1,0,66,Bellandur,Casual Dining,"North Indian, Biryani, Chinese",550.0,Dine-out,Bellandur,3.7
1,0,11,Bellandur,Kiosk,"Beverages, Fast Food",400.0,Dine-out,Bellandur,3.4
0,0,11,Bellandur,Quick Bites,"Andhra, Biryani",400.0,Dine-out,Bellandur,3.5
1,0,33,Bellandur,Casual Dining,"Biryani, Hyderabadi, Chinese, North Indian",800.0,Dine-out,Bellandur,3.4
1,0,95,Bellandur,Casual Dining,"North Indian, Mughlai, Chinese, Arabian, Kerala",500.0,Dine-out,Bellandur,2.8
0,0,120,Bellandur,Casual Dining,"North Indian, Italian, Chinese, Asian",1000.0,Dine-out,Bellandur,3.0
0,0,23,Bellandur,Cafe,Cafe,500.0,Dine-out,Bellandur,4.0
1,0,127,Bellandur,Quick Bites,North Indian,400.0,Dine-out,Bellandur,3.2
1,0,61,Bellandur,"Beverage Shop, Quick Bites","Tea, Beverages, Fast Food",250.0,Dine-out,Bellandur,3.9
1,0,11,Bellandur,Casual Dining,"Andhra, Biryani, Chinese, North Indian",600.0,Dine-out,Bellandur,3.5
0,0,38,Bellandur,"Cafe, Food Court","Cafe, Desserts",700.0,Dine-out,Bellandur,3.9
0,0,336,Bellandur,Casual Dining,"North Indian, Biryani, Chinese",600.0,Dine-out,Bellandur,3.6
0,0,6,Bellandur,Pub,"North Indian, Chinese",1000.0,Dine-out,Bellandur,3.3
0,0,6,Bellandur,Mess,"South Indian, North Indian",300.0,Dine-out,Bellandur,3.2
0,0,25,Bellandur,Cafe,Cafe,400.0,Dine-out,Bellandur,3.9
1,0,19,Bellandur,Casual Dining,"Biryani, North Indian, Chinese",600.0,Dine-out,Bellandur,3.5
1,0,32,Bellandur,Unknown,"North Indian, South Indian",200.0,Dine-out,Bellandur,2.8
1,0,34,Bellandur,"Beverage Shop, Cafe","Tea, Fast Food, Cafe",400.0,Dine-out,Bellandur,3.6
0,0,131,Bellandur,Casual Dining,"Andhra, South Indian, Chinese, North Indian",800.0,Dine-out,Bellandur,2.3
1,0,32,Bellandur,Casual Dining,"North Indian, Mughlai, Biryani, Chinese",550.0,Dine-out,Bellandur,2.9
1,0,48,Bellandur,Cafe,"Cafe, Fast Food",900.0,Dine-out,Bellandur,3.1
0,0,95,Bellandur,Casual Dining,"Chinese, Italian, North Indian",700.0,Dine-out,Bellandur,3.5
1,0,19,Bellandur,Cafe,"Cafe, Continental, Tea",500.0,Dine-out,Bellandur,2.9
0,0,28,Bellandur,Casual Dining,"Andhra, Chettinad",700.0,Dine-out,Bellandur,3.5
1,0,42,Bellandur,Casual Dining,North Indian,400.0,Dine-out,Bellandur,2.6
1,0,41,Bellandur,Casual Dining,"Hyderabadi, North Indian, Biryani",700.0,Dine-out,Bellandur,3.1
1,0,11,Bellandur,Casual Dining,"Andhra, Biryani, North Indian",900.0,Dine-out,Bellandur,3.7
1,0,31,Bellandur,"Casual Dining, Bar","North Indian, South Indian, Andhra",500.0,Dine-out,Bellandur,3.6
1,0,12,Bellandur,Casual Dining,"North Indian, Chinese",500.0,Dine-out,Bellandur,3.0
1,0,11,Bellandur,Casual Dining,"North Indian, Chinese, Hyderabadi",400.0,Dine-out,Bellandur,3.5
0,0,12,Bellandur,Casual Dining,"Chinese, South Indian, North Indian, Biryani",700.0,Dine-out,Bellandur,3.3
1,0,23,Bellandur,Casual Dining,Chinese,800.0,Dine-out,Bellandur,2.8
1,0,9,Bellandur,Casual Dining,"Thai, Asian",550.0,Dine-out,Bellandur,3.1
1,0,17,Bellandur,Quick Bites,"North Indian, Chinese",400.0,Dine-out,Bellandur,3.4
1,0,48,Bellandur,Kiosk,"Roast Chicken, Burger",400.0,Dine-out,Bellandur,3.7
0,0,47,Bellandur,Cafe,Cafe,500.0,Dine-out,Bellandur,3.7
0,0,33,Bellandur,Cafe,"Cafe, Fast Food",550.0,Dine-out,Bellandur,3.7
1,0,11,Bellandur,Unknown,"North Indian, Chinese, Andhra, South Indian, Biryani",200.0,Dine-out,Bellandur,3.6
1,0,4,Bellandur,Casual Dining,Fast Food,600.0,Dine-out,Bellandur,3.2
1,0,4,Bellandur,Casual Dining,Andhra,700.0,Dine-out,Bellandur,3.3
0,0,337,Bellandur,Casual Dining,North Indian,450.0,Dine-out,Bellandur,2.1
1,0,20,Bellandur,Casual Dining,"Fast Food, Continental",400.0,Dine-out,Bellandur,2.6
0,0,7,Bellandur,Mess,"South Indian, Chinese",350.0,Dine-out,Bellandur,3.4
0,0,16,Bellandur,Casual Dining,"North Indian, Chinese, Biryani, Mangalorean",500.0,Dine-out,Bellandur,2.9
0,0,4,Bellandur,"Sweet Shop, Quick Bites","Mithai, Street Food, Fast Food",200.0,Dine-out,Bellandur,3.2
0,0,10,Bellandur,Casual Dining,"Lebanese, Turkish, BBQ, Burger",600.0,Dine-out,Bellandur,3.5
0,0,17,Bellandur,Casual Dining,"Chinese, Thai",400.0,Dine-out,Bellandur,2.9
1,0,33,Bellandur,Casual Dining,"North Indian, South Indian, Chinese",500.0,Dine-out,Bellandur,2.7
0,0,155,Bellandur,Casual Dining,"North Indian, Biryani",800.0,Dine-out,Bellandur,3.0
0,0,13,Bellandur,Casual Dining,"North Indian, Chinese",400.0,Dine-out,Bellandur,3.0
0,0,6,Bellandur,Cafe,"Cafe, Fast Food",500.0,Dine-out,Bellandur,3.0
0,0,7,Bellandur,Kiosk,"Fast Food, Rolls",100.0,Dine-out,Bellandur,3.4
0,0,59,Bellandur,Casual Dining,"North Indian, South Indian, Biryani, Continental",550.0,Dine-out,Bellandur,3.2
0,0,114,Bellandur,Cafe,"Cafe, European, Beverages, Italian",550.0,Dine-out,Bellandur,3.8
0,0,542,Bellandur,Casual Dining,"Pizza, Fast Food",750.0,Dine-out,Bellandur,3.6
0,0,46,Bellandur,"Lounge, Casual Dining","Finger Food, North Indian",2000.0,Dine-out,Bellandur,3.8
1,0,50,Bellandur,Casual Dining,North Indian,500.0,Dine-out,Bellandur,3.7
0,0,270,Bellandur,Casual Dining,"North Indian, Chinese",400.0,Dine-out,Bellandur,2.6
1,0,370,Bellandur,Casual Dining,"Biryani, Mughlai, Chinese, North Indian, Kebab",550.0,Dine-out,Bellandur,3.9
1,0,35,Bellandur,Casual Dining,"North Indian, Chinese",400.0,Dine-out,Bellandur,3.1
1,0,27,Bellandur,Casual Dining,Biryani,400.0,Dine-out,Bellandur,3.6
1,1,341,Bellandur,Cafe,"Cafe, Burger, Italian, Salad",1000.0,Dine-out,Bellandur,4.0
1,0,235,Bellandur,Casual Dining,North Indian,800.0,Dine-out,Bellandur,2.3
1,0,166,Bellandur,Quick Bites,"North Indian, Chinese",450.0,Dine-out,Bellandur,4.2
1,0,77,Bellandur,Quick Bites,"South Indian, North Indian, Chinese",300.0,Dine-out,Bellandur,4.0
1,0,378,Bellandur,Quick Bites,"North Indian, Chinese, Juices",500.0,Dine-out,Bellandur,3.5
1,0,532,Bellandur,Quick Bites,"North Indian, Chinese",300.0,Dine-out,Bellandur,4.0
1,0,214,Bellandur,Quick Bites,Biryani,400.0,Dine-out,Bellandur,3.9
1,0,26,Bellandur,Quick Bites,"Rajasthani, North Indian",300.0,Dine-out,Bellandur,3.1
1,0,6,Bellandur,Quick Bites,North Indian,300.0,Dine-out,Bellandur,3.5
1,0,18,Bellandur,Quick Bites,"North Indian, Street Food, Desserts, Chinese",400.0,Dine-out,Bellandur,3.6
1,0,48,Bellandur,Quick Bites,"South Indian, North Indian, Chinese",300.0,Dine-out,Bellandur,3.9
1,0,163,Bellandur,"Quick Bites, Sweet Shop","North Indian, Street Food, Mithai",250.0,Dine-out,Bellandur,2.9
0,0,20,Bellandur,"Quick Bites, Food Court","Burger, Fast Food",450.0,Dine-out,Bellandur,3.6
1,0,75,Bellandur,"Bakery, Dessert Parlor","Bakery, Desserts",500.0,Dine-out,Bellandur,3.9
1,0,136,Bellandur,"Bakery, Quick Bites","Bakery, Fast Food, Pizza, Burger, Cafe",600.0,Dine-out,Bellandur,3.6
1,0,80,Bellandur,Quick Bites,North Indian,300.0,Dine-out,Bellandur,3.8
1,0,248,Bellandur,Quick Bites,"North Indian, Chinese",400.0,Dine-out,Bellandur,2.9
1,0,94,Bellandur,Quick Bites,Kerala,200.0,Dine-out,Bellandur,3.9
1,0,37,Bellandur,Quick Bites,"South Indian, North Indian, Chinese",400.0,Dine-out,Bellandur,3.7
1,0,258,Bellandur,Quick Bites,"Burger, Fast Food",500.0,Dine-out,Bellandur,3.2
1,0,12,Bellandur,Quick Bites,Biryani,200.0,Dine-out,Bellandur,3.4
1,0,14,Bellandur,Quick Bites,"Continental, Biryani, Italian, North Indian, Chinese",250.0,Dine-out,Bellandur,3.6
1,0,200,Bellandur,Quick Bites,"North Indian, Mughlai, Biryani, Chinese",450.0,Dine-out,Bellandur,3.3
1,0,12,Bellandur,Food Court,"Salad, Fast Food",600.0,Dine-out,Bellandur,3.6
0,0,5,Bellandur,Food Court,North Indian,350.0,Dine-out,Bellandur,3.2
1,0,250,Bellandur,Quick Bites,North Indian,250.0,Dine-out,Bellandur,4.0
0,0,8,Bellandur,Food Court,"Fast Food, Rolls",150.0,Dine-out,Bellandur,3.1
1,0,89,Bellandur,Quick Bites,"Fast Food, Street Food",350.0,Dine-out,Bellandur,2.9
1,0,133,Bellandur,Quick Bites,Fast Food,200.0,Dine-out,Bellandur,3.8
1,0,30,Bellandur,Quick Bites,"North Indian, Chinese, Biryani, South Indian",300.0,Dine-out,Bellandur,3.8
0,0,39,Bellandur,Food Court,"Mexican, Tex-Mex",330.0,Dine-out,Bellandur,2.7
1,0,36,Bellandur,Quick Bites,"North Indian, Biryani, South Indian",400.0,Dine-out,Bellandur,3.7
0,0,11,Bellandur,Food Court,Continental,1000.0,Dine-out,Bellandur,2.8
1,0,9,Bellandur,Quick Bites,"Fast Food, Burger",200.0,Dine-out,Bellandur,3.4
1,0,84,Bellandur,Quick Bites,Street Food,200.0,Dine-out,Bellandur,3.3
1,0,4,Bellandur,Quick Bites,North Indian,300.0,Dine-out,Bellandur,3.2
1,0,48,Bellandur,Quick Bites,North Indian,400.0,Dine-out,Bellandur,3.7
0,0,128,Bellandur,"Bakery, Quick Bites","Bakery, Fast Food, Italian",600.0,Dine-out,Bellandur,3.7
1,0,15,Bellandur,Quick Bites,"North Indian, Chinese, Biryani",400.0,Dine-out,Bellandur,3.6
1,0,137,Bellandur,Quick Bites,"Kerala, Seafood, Biryani, South Indian",350.0,Dine-out,Bellandur,3.5
1,0,49,Bellandur,Quick Bites,"Kebab, Biryani",250.0,Dine-out,Bellandur,4.3
0,0,36,Bellandur,Bakery,"Bakery, Desserts",400.0,Dine-out,Bellandur,3.7
1,0,240,Bellandur,Quick Bites,"South Indian, North Indian, Chinese, Street Food",200.0,Dine-out,Bellandur,3.8
0,0,21,Bellandur,Food Court,"Burger, Fast Food, Beverages",600.0,Dine-out,Bellandur,3.5
1,0,112,Bellandur,Quick Bites,"Andhra, North Indian",700.0,Dine-out,Bellandur,3.8
1,0,13,Bellandur,Quick Bites,Arabian,150.0,Dine-out,Bellandur,3.4
1,0,7,Bellandur,Quick Bites,"Healthy Food, Salad",600.0,Dine-out,Bellandur,3.3
0,0,32,Bellandur,Quick Bites,Street Food,100.0,Dine-out,Bellandur,3.7
0,0,4,Bellandur,Food Court,Chinese,400.0,Dine-out,Bellandur,3.4
1,0,27,Bellandur,Quick Bites,South Indian,300.0,Dine-out,Bellandur,3.6
0,0,43,Bellandur,Quick Bites,"Biryani, North Indian",500.0,Dine-out,Bellandur,2.8
0,0,18,Bellandur,Quick Bites,"Fast Food, Rolls",100.0,Dine-out,Bellandur,3.6
1,0,120,Bellandur,Quick Bites,North Indian,400.0,Dine-out,Bellandur,2.9
1,0,51,Bellandur,Quick Bites,North Indian,200.0,Dine-out,Bellandur,3.6
1,0,56,Bellandur,Quick Bites,"North Indian, Chinese",600.0,Dine-out,Bellandur,3.3
1,0,30,Bellandur,Quick Bites,"Beverages, Fast Food",250.0,Dine-out,Bellandur,3.3
1,0,182,Bellandur,Quick Bites,"North Indian, South Indian, Italian, Chinese, Fast Food",400.0,Dine-out,Bellandur,3.7
1,0,66,Bellandur,Quick Bites,"Pizza, Fast Food",800.0,Dine-out,Bellandur,3.2
1,0,22,Bellandur,Quick Bites,"North Indian, Chinese",350.0,Dine-out,Bellandur,3.6
0,0,23,Bellandur,"Food Court, Quick Bites","Mexican, Fast Food",400.0,Dine-out,Bellandur,3.7
1,0,19,Bellandur,Quick Bites,North Indian,300.0,Dine-out,Bellandur,3.1
1,0,12,Bellandur,Quick Bites,"North Indian, South Indian",300.0,Dine-out,Bellandur,3.3
1,0,30,Bellandur,Quick Bites,"Chinese, Biryani",250.0,Dine-out,Bellandur,3.6
1,0,13,Bellandur,Quick Bites,"North Indian, Chinese, Biryani",500.0,Dine-out,Bellandur,3.1
0,0,6,Bellandur,Food Court,"South Indian, Biryani",300.0,Dine-out,Bellandur,3.0
0,0,7,Bellandur,Quick Bites,South Indian,200.0,Dine-out,Bellandur,3.4
0,0,19,Bellandur,Food Court,"Continental, Pizza",500.0,Dine-out,Bellandur,3.7
0,0,25,Bellandur,Quick Bites,South Indian,200.0,Dine-out,Bellandur,3.7
0,0,6,Bellandur,"Food Court, Quick Bites",Continental,500.0,Dine-out,Bellandur,3.3
0,0,6,Bellandur,Quick Bites,North Indian,500.0,Dine-out,Bellandur,3.2
0,0,14,Bellandur,"Quick Bites, Food Court","Fast Food, Rolls",200.0,Dine-out,Bellandur,3.6
0,0,21,Bellandur,Quick Bites,Fast Food,150.0,Dine-out,Bellandur,3.0
0,0,25,Bellandur,Quick Bites,South Indian,250.0,Dine-out,Bellandur,3.6
0,0,4,Bellandur,Quick Bites,"North Indian, South Indian, Street Food, Chinese",300.0,Dine-out,Bellandur,3.2
0,0,6,Bellandur,Quick Bites,South Indian,150.0,Dine-out,Bellandur,3.1
0,0,78,Bellandur,Quick Bites,"Fast Food, Street Food",400.0,Dine-out,Bellandur,2.9
0,0,4,Bellandur,Quick Bites,Fast Food,300.0,Dine-out,Bellandur,3.3
0,0,9,Bellandur,Quick Bites,"North Indian, Chinese",300.0,Dine-out,Bellandur,3.1
0,0,6,Bellandur,Quick Bites,Biryani,150.0,Dine-out,Bellandur,3.3
0,0,116,Bellandur,Food Court,"Bengali, Rolls, Chinese",400.0,Dine-out,Bellandur,2.8
0,0,26,Bellandur,Quick Bites,North Indian,400.0,Dine-out,Bellandur,3.0
0,0,10,Bellandur,Food Court,Fast Food,400.0,Dine-out,Bellandur,3.6
0,0,5,Bellandur,Quick Bites,"North Indian, Rolls",400.0,Dine-out,Bellandur,3.1
0,0,6,Bellandur,"Food Court, Quick Bites","North Indian, South Indian, Chinese",400.0,Dine-out,Bellandur,3.2
0,0,27,Bellandur,Quick Bites,Biryani,350.0,Dine-out,Bellandur,3.5
1,0,10,Bellandur,Quick Bites,North Indian,800.0,Dine-out,Bellandur,3.2
1,0,93,Bellandur,Quick Bites,"North Indian, Chinese",400.0,Dine-out,Bellandur,2.9
0,0,11,Bellandur,Quick Bites,Biryani,150.0,Dine-out,Bellandur,3.0
1,0,313,Bellandur,Quick Bites,"North Indian, Chinese",450.0,Dine-out,Bellandur,2.9
0,0,11,Bellandur,Quick Bites,South Indian,150.0,Dine-out,Bellandur,3.3
1,0,12,Bellandur,Quick Bites,North Indian,500.0,Dine-out,Bellandur,3.0
1,0,111,Bellandur,Quick Bites,"Rolls, North Indian, Chinese, Biryani",400.0,Dine-out,Bellandur,3.0
0,1,7023,Marathahalli,"Casual Dining, Bar","North Indian, European, Mediterranean, BBQ",1500.0,Dine-out,Bellandur,4.8
1,1,16345,Sarjapur Road,Microbrewery,"Continental, North Indian, Italian, South Indian, Finger Food",1600.0,Dine-out,Bellandur,4.9
1,1,7193,Sarjapur Road,"Microbrewery, Pub","Continental, Italian, North Indian",1400.0,Dine-out,Bellandur,4.2
1,1,4099,Sarjapur Road,"Casual Dining, Bar","Seafood, Goan, North Indian, Continental, Asian",1400.0,Dine-out,Bellandur,4.4
1,0,1193,Sarjapur Road,"Bar, Casual Dining","American, North Indian, Chinese, Finger Food",1500.0,Dine-out,Bellandur,4.6
0,1,1496,Sarjapur Road,Pub,"Continental, Italian, North Indian, Mexican",1900.0,Dine-out,Bellandur,4.4
0,1,3421,Marathahalli,Casual Dining,"North Indian, Mughlai, Italian",1300.0,Dine-out,Bellandur,4.5
1,1,3061,Marathahalli,"Casual Dining, Bar","North Indian, Japanese",1500.0,Dine-out,Bellandur,4.4
0,1,1585,Sarjapur Road,"Microbrewery, Casual Dining","Continental, Finger Food, Pizza",1500.0,Dine-out,Bellandur,4.3
0,1,881,Sarjapur Road,Casual Dining,"European, Mediterranean, North Indian, BBQ",1600.0,Dine-out,Bellandur,4.7
0,1,2726,Sarjapur Road,"Microbrewery, Pub","North Indian, Continental, Italian",1400.0,Dine-out,Bellandur,4.6
1,1,994,Sarjapur Road,Casual Dining,"Asian, Chinese, Continental, North Indian, South Indian",1300.0,Dine-out,Bellandur,4.3
0,0,1303,Marathahalli,Casual Dining,"North Indian, Continental, Chettinad, Andhra, Bengali",1000.0,Dine-out,Bellandur,4.3
0,1,163,Sarjapur Road,"Bar, Casual Dining","Goan, Asian, North Indian, European, Continental",1500.0,Dine-out,Bellandur,4.7
1,1,889,Sarjapur Road,Casual Dining,"Konkan, Mangalorean, Seafood",1400.0,Dine-out,Bellandur,4.4
0,0,1225,Sarjapur Road,Casual Dining,"North Indian, Lucknowi, Gujarati, Maharashtrian, South Indian, Bengali",1100.0,Dine-out,Bellandur,3.9
1,1,715,Sarjapur Road,Casual Dining,"Italian, Pizza",1500.0,Dine-out,Bellandur,4.3
1,1,942,Sarjapur Road,Pub,"Continental, Chinese, North Indian",1300.0,Dine-out,Bellandur,4.0
0,1,505,Marathahalli,Fine Dining,"Spanish, Italian, Mediterranean",2000.0,Dine-out,Bellandur,4.2
0,1,237,Sarjapur Road,Fine Dining,"Continental, Thai, Malaysian, Burmese, Korean, Vietnamese, Chinese, North Indian",2000.0,Dine-out,Bellandur,4.1
0,1,760,Marathahalli,Fine Dining,"Continental, North Indian, Japanese, Italian",2500.0,Dine-out,Bellandur,4.3
1,0,894,Sarjapur Road,Cafe,"Cafe, Italian, Continental, Burger",600.0,Dine-out,Bellandur,4.3
1,1,125,Sarjapur Road,Casual Dining,"Maharashtrian, Seafood",700.0,Dine-out,Bellandur,4.5
1,0,258,Sarjapur Road,Casual Dining,"North Indian, Street Food",700.0,Dine-out,Bellandur,4.2
1,0,149,Sarjapur Road,Cafe,"Cafe, Italian, Pizza",800.0,Dine-out,Bellandur,4.3
1,0,754,Sarjapur Road,Casual Dining,"Rajasthani, North Indian",500.0,Dine-out,Bellandur,4.3
0,0,239,Sarjapur Road,Quick Bites,"North Indian, Continental, Street Food",500.0,Dine-out,Bellandur,4.1
1,0,341,Sarjapur Road,Casual Dining,"Chinese, Thai",850.0,Dine-out,Bellandur,3.5
1,0,827,Sarjapur Road,Casual Dining,"Arabian, North Indian, Chinese, Kerala, Seafood, Biryani",800.0,Dine-out,Bellandur,2.9
1,1,322,Sarjapur Road,"Casual Dining, Pub","American, Asian, Continental, North Indian, South Indian, Chinese",1200.0,Dine-out,Bellandur,4.1
1,1,481,Sarjapur Road,Casual Dining,"Andhra, Hyderabadi, Biryani, Chinese, North Indian",900.0,Dine-out,Bellandur,4.1
1,1,194,Sarjapur Road,Casual Dining,North Indian,800.0,Dine-out,Bellandur,3.7
1,0,16,Sarjapur Road,Casual Dining,"North Indian, South Indian, Biryani",600.0,Dine-out,Bellandur,3.5
0,1,119,Sarjapur Road,Casual Dining,"North Indian, Chinese",1000.0,Dine-out,Bellandur,4.0
1,0,31,Sarjapur Road,Casual Dining,"Chinese, North Indian",600.0,Dine-out,Bellandur,3.7
1,0,833,Marathahalli,Casual Dining,"Biryani, North Indian, Chinese",550.0,Dine-out,Bellandur,3.7
1,0,248,Sarjapur Road,Casual Dining,"Chinese, Thai, Vietnamese",800.0,Dine-out,Bellandur,4.1
1,0,27,Sarjapur Road,Quick Bites,"Kerala, Chinese, North Indian",300.0,Dine-out,Bellandur,3.8
1,0,44,Sarjapur Road,Quick Bites,"North Indian, Street Food, Chinese, Fast Food",300.0,Dine-out,Bellandur,4.0
1,0,132,Marathahalli,Casual Dining,North Indian,750.0,Dine-out,Bellandur,3.7
0,0,330,Sarjapur Road,Casual Dining,"Andhra, Biryani",600.0,Dine-out,Bellandur,2.6
1,0,20,Sarjapur Road,Quick Bites,"Biryani, North Indian",300.0,Dine-out,Bellandur,3.6
0,0,111,Marathahalli,Casual Dining,"North Indian, Chinese",600.0,Dine-out,Bellandur,3.8
1,0,233,Sarjapur Road,Quick Bites,"Beverages, Fast Food, Tea",150.0,Dine-out,Bellandur,4.2
0,0,197,Sarjapur Road,Casual Dining,"North Indian, Chinese",700.0,Dine-out,Bellandur,3.0
1,0,135,Sarjapur Road,Casual Dining,"South Indian, North Indian, Chinese",400.0,Dine-out,Bellandur,3.8
1,0,18,Sarjapur Road,Kiosk,Turkish,300.0,Dine-out,Bellandur,3.5
1,1,42,Sarjapur Road,Quick Bites,"Biryani, South Indian",500.0,Dine-out,Bellandur,3.9
1,0,94,Marathahalli,Cafe,"Cafe, Beverages, Continental, North Indian, Chinese",700.0,Dine-out,Bellandur,3.7
1,0,33,Sarjapur Road,Cafe,"Cafe, Rolls, Fast Food",200.0,Dine-out,Bellandur,4.1
